image_name,rotation_matrix,translation_vector,calibration_matrix,dataset,scene
00986.png,0.8287455893570439;-0.23905702580271726;0.5059965281853277;0.014811661487850167;0.9132229039114574;0.40719103926227834;-0.5594294976180784;-0.3299631285248155;0.7603702854589339,-5.8481731048895345;-1.8044187379922862;3.516582195572536,889.3900998920868;0.0;288.0;0.0;889.3900998920868;512.0;0.0;0.0;1.0,pond,pond
00985.png,0.25686231824229666;0.6489742073996361;-0.7161384137142813;-0.4656256395170746;0.7324298585628211;0.49672856381525043;0.8468851830629157;0.20586155642970372;0.49031266177086585,11.616332156690616;-4.096335710408067;14.012473643781593,892.2330908675654;0.0;288.0;0.0;892.2330908675654;512.0;0.0;0.0;1.0,pond,pond
00984.png,0.48480710738917454;-0.5159425144513365;0.7062332407969578;0.2646800730719199;0.856158249344577;0.44377642005617235;-0.8336105370876645;-0.02822009675499862;0.5516313067580139,-2.7327077372590436;-3.0006462295747784;3.8232793416362707,898.4476374558601;0.0;288.0;0.0;898.4476374558601;512.0;0.0;0.0;1.0,pond,pond
00983.png,-0.3397020121872414;0.5232393144140126;-0.7815517658910981;-0.40812330890847714;0.6666523652642224;0.6237066526927652;0.8473711746581515;0.5308438977130395;-0.012916989559990544,1.4686937645454714;-3.935170794032793;18.26160281192738,886.5102064873931;0.0;288.0;0.0;886.5102064873931;512.0;0.0;0.0;1.0,pond,pond
00982.png,0.5519069553628682;0.6367623889607602;-0.5384536866129479;-0.5948300138541419;0.7531503979532778;0.2809657144227756;0.5844450078838646;0.16522148185936633;0.7944343237120515,-7.294221674907876;-1.457657335101555;1.3214955283812,895.8864092465998;0.0;288.0;0.0;895.8864092465998;512.0;0.0;0.0;1.0,pond,pond
00981.png,-0.2067866278129924;0.5836723310544015;-0.7852171040669278;-0.409490620978773;0.6772566408736682;0.6112617064097294;0.888570043321375;0.44793978652720323;0.09896072836137393,4.173362221074599;-3.8256692306546656;17.862430146972255,889.2666922987363;0.0;288.0;0.0;889.2666922987363;512.0;0.0;0.0;1.0,pond,pond
00980.png,0.9355518138347452;0.04279058250538198;0.3505877489008543;-0.1742054576641779;0.9193945532445922;0.3526558010074285;-0.30723811962471825;-0.39100207354057187;0.8675955949268302,-0.6350123002123877;-2.8764153437501645;6.540704237420091,891.8685837663403;0.0;288.0;0.0;891.8685837663403;512.0;0.0;0.0;1.0,pond,pond
00979.png,-0.4782651318984814;0.4571689745288021;-0.7498393110116407;-0.38891789953014766;0.6552769167937526;0.6475762733009384;0.7874041726046329;0.6013390815883807;-0.13559490373630112,-0.38422411384810967;-3.896511072018797;18.99020330214808,883.7224501898946;0.0;288.0;0.0;883.7224501898946;512.0;0.0;0.0;1.0,pond,pond
00978.png,-0.7220664777713635;0.3589367612381652;-0.5914257376126901;-0.5331405224642294;0.2560997743442147;0.8063337329464837;0.4408868165248612;0.897539585206524;0.006442670399365302,-3.827687911236713;0.9167967291976855;-2.498107155239691,888.578206489685;0.0;288.0;0.0;888.578206489685;512.0;0.0;0.0;1.0,pond,pond
00977.png,0.9850260513520863;0.13264004718868594;0.11013762317891244;-0.15253479569960443;0.9682280302131875;0.19816058541085022;-0.08035430454304789;-0.21199315883130307;0.9739620559088167,1.7195772536716536;-0.7691526711067062;0.26766035443908326,887.0799756780525;0.0;288.0;0.0;887.0799756780525;512.0;0.0;0.0;1.0,pond,pond
00976.png,-0.27539442206243336;0.5539081914349091;-0.7857121787004491;-0.4245121662534207;0.6632405598579424;0.6163614040984001;0.8625238159029156;0.5032868716950912;0.05248801558110483,5.987810688193024;-4.147791022934341;18.847350417204023,891.6510610392966;0.0;288.0;0.0;891.6510610392966;512.0;0.0;0.0;1.0,pond,pond
00975.png,-0.03253370672611666;-0.6744803209157055;0.7375756602709354;0.3598548604782603;0.6805696387897883;0.6382236646722754;-0.9324409028548839;0.2861839678510732;0.2205735687433673,0.9136426025650477;-6.04238559662627;9.333006992469677,884.3465058843386;0.0;288.0;0.0;884.3465058843386;512.0;0.0;0.0;1.0,pond,pond
00974.png,0.7258380831476767;-0.34602500626024824;0.5944962338779796;0.023636667833716568;0.8762984111826846;0.48118853113142784;-0.6874593696984752;-0.3352130510605125;0.6442296371733277,1.9086767699312295;-0.25021310902272403;-0.9048610148704175,894.5035635766726;0.0;288.0;0.0;894.5035635766726;512.0;0.0;0.0;1.0,pond,pond
00973.png,-0.5525857420486673;0.40043878939688377;-0.7309567522301729;-0.7156252564414181;0.2216066648449817;0.6623979003887608;0.4272347013383614;0.8891227485801059;0.16410742801494127,-4.653767435934607;0.9169263956244403;-2.831930031294219,892.6926073275678;0.0;288.0;0.0;892.6926073275678;512.0;0.0;0.0;1.0,pond,pond
00972.png,0.5745730237916556;-0.45982631810625463;0.6770713385661508;0.25144329329083714;0.8864228777933464;0.38862675150280146;-0.778872332664328;-0.05304940057538468;0.624934917018261,-3.1985208582651214;-2.710971199947566;3.0663224160695806,897.3542057822426;0.0;288.0;0.0;897.3542057822426;512.0;0.0;0.0;1.0,pond,pond
00970.png,0.8480593375337722;-0.16358860184472143;0.5040179851634946;-0.018738530746248677;0.9413014512112791;0.3370466516863976;-0.5295698513768051;-0.29528011665879084;0.7952140750884126,1.4339315123442735;-3.395234522885244;6.177454194658836,892.588844527465;0.0;288.0;0.0;892.588844527465;512.0;0.0;0.0;1.0,pond,pond
00969.png,-0.748975928978902;0.2624536810628316;-0.6084021064286023;-0.3997879216265873;0.553239830278073;0.7308182454724175;0.5283982168134982;0.7905970879597637;-0.30943750415529325,-5.214171250676411;-5.553466989285505;18.702143100837684,893.2461477196018;0.0;288.0;0.0;893.2461477196018;512.0;0.0;0.0;1.0,pond,pond
00968.png,-0.9776197959020612;-0.20105623278246132;0.06193485222180928;-0.06855570358017408;0.5827822693693834;0.8097314011542956;-0.19889607881263005;0.7873634597617521;-0.5835230347338176,0.8209827458821145;-3.1766902531332772;23.729064215756686,1721.6856340576794;0.0;288.0;0.0;1721.6856340576794;512.0;0.0;0.0;1.0,pond,pond
00967.png,-0.958936908161359;-0.2564041986970166;0.12123074303358294;-0.05804717405324772;0.5958222390461643;0.8010158456874916;-0.27761579881261395;0.7610865564103444;-0.5862394748744562,-1.1664814438864457;-2.862652978488265;23.697611326074174,1729.138915118901;0.0;288.0;0.0;1729.138915118901;512.0;0.0;0.0;1.0,pond,pond
00966.png,-0.9228899366170014;-0.32196647816758667;0.21121494224469223;-0.03381208362476762;0.6141595312321535;0.7884572361248601;-0.383576469419097;0.7205176313825099;-0.5776880083357441,-3.920588637084106;-2.4828543851115334;23.456637524503453,1727.9032503513263;0.0;288.0;0.0;1727.9032503513263;512.0;0.0;0.0;1.0,pond,pond
00965.png,-0.9210932496262791;-0.323180824818158;0.21712065761404648;-0.027133742410599737;0.6095884905391147;0.7922535151231827;-0.3883953984224017;0.7238480687769353;-0.5702569489381126,-4.0467440370228305;-2.6563264191994373;23.415961842794236,1727.4277775490418;0.0;288.0;0.0;1727.4277775490418;512.0;0.0;0.0;1.0,pond,pond
00964.png,-0.9235365892184144;-0.319720742981259;0.21179899641483024;-0.02564513497186882;0.6025124336107066;0.79769737018294;-0.38265192463529074;0.7312710946372867;-0.5646415595055789,-3.889287942475602;-2.8708128093742666;23.417530215642568,1729.6330434395607;0.0;288.0;0.0;1729.6330434395607;512.0;0.0;0.0;1.0,pond,pond
00963.png,-0.9621088513752578;-0.2423753628716861;0.12490292862139128;-0.034661954601330536;0.5630833552267491;0.8256728674056099;-0.2704535209765204;0.7900577944298791;-0.5501486839500733,-0.9784623211827836;-3.9360814852537684;23.56487901713286,1730.3831931541868;0.0;288.0;0.0;1730.3831931541868;512.0;0.0;0.0;1.0,pond,pond
00962.png,-0.9632686365890171;-0.24254475806165973;0.11526306477249346;-0.04030659857648197;0.5549459840656139;0.8309093409516118;-0.26549747997887174;0.7957430459050575;-0.5443382156514558,-0.8176304072127034;-4.127138953123446;23.538180765681066,1728.5208704740694;0.0;288.0;0.0;1728.5208704740694;512.0;0.0;0.0;1.0,pond,pond
00961.png,-0.9642494855465664;-0.23622717570052468;0.12008185160021444;-0.03200626815400828;0.5536470379979579;0.8321361403730412;-0.2630561316944279;0.7985434733166639;-0.5414146218946463,-0.7859966542834912;-4.212603580607233;23.524635398868668,1729.2496016155608;0.0;288.0;0.0;1729.2496016155608;512.0;0.0;0.0;1.0,pond,pond
00960.png,-0.9664643396957329;-0.22111441070332144;0.13059516635700708;-0.01370384971959028;0.5522289641587983;0.8335798555909109;-0.25643495198461996;0.8038355481834725;-0.5367397198617057,-0.6946368956685511;-4.356832490809859;23.50060902378349,1730.4524991220776;0.0;288.0;0.0;1730.4524991220776;512.0;0.0;0.0;1.0,pond,pond
00959.png,-0.9727704531336023;-0.19588685528038186;0.12387891442295283;-0.004328668656790463;0.5497510533305336;0.8353173301145073;-0.23173024864679675;0.81203578695174;-0.5356295105497482,-0.13151006547544014;-4.475871695978623;23.488520530585948,1730.512117471794;0.0;288.0;0.0;1730.512117471794;512.0;0.0;0.0;1.0,pond,pond
00958.png,-0.9533952132388963;-0.2722180253875402;0.1301342154364797;-0.018068757448768458;0.4820383462617417;0.8759637850604914;-0.3011828138812326;0.8327883160727904;-0.46449169339744834,-1.612217553500789;-6.214607321679505;23.003340281045332,1687.6735324881336;0.0;288.0;0.0;1687.6735324881336;512.0;0.0;0.0;1.0,pond,pond
00957.png,-0.9635038944541459;-0.235630640883249;0.12703718529880953;-0.005491289444934655;0.4918580628362992;0.8706580797093398;-0.2676379851813391;0.8381848525831713;-0.4752010751126319,-0.9008889848170242;-6.031280476365326;23.090829433092402,1696.668197187952;0.0;288.0;0.0;1696.668197187952;512.0;0.0;0.0;1.0,pond,pond
00956.png,-0.9648791608825658;-0.22148815524152238;0.14124872382525433;0.006921573872983797;0.5160708566616308;0.8565179290123771;-0.2626029259351017;0.8274139641027566;-0.4964129685031262,-0.8910608089590055;-5.463813701053073;23.232040750780577,1702.875280769649;0.0;288.0;0.0;1702.875280769649;512.0;0.0;0.0;1.0,pond,pond
00955.png,-0.9567639546982694;-0.24940085824595642;0.1496727994537042;-0.004839525263149291;0.5281557725000723;0.8491337108901514;-0.29082522927929716;0.8116961820047156;-0.5065273873480212,-1.5348968254871087;-5.080459648087076;23.28536545286199,1701.7317705818587;0.0;288.0;0.0;1701.7317705818587;512.0;0.0;0.0;1.0,pond,pond
00954.png,-0.9491621427030996;-0.29027993391322654;0.12177350625893046;-0.05564419140608634;0.5354700873437818;0.8427191166235674;-0.3098305195135298;0.7931010941408262;-0.5244003276606535,-1.79780713676914;-4.58599519113683;23.36907807384598,1717.9270343509668;0.0;288.0;0.0;1717.9270343509668;512.0;0.0;0.0;1.0,pond,pond
00953.png,-0.9499929978304977;-0.2918696193835064;0.11101995025197338;-0.0634079593954671;0.5284149768467236;0.8466150500253224;-0.3057658168571601;0.7972388208843091;-0.5204973849277916,-1.6441158986653104;-4.725778687290732;23.352546142777957,1721.5168167489517;0.0;288.0;0.0;1721.5168167489517;512.0;0.0;0.0;1.0,pond,pond
00952.png,-0.9546125266571228;-0.2900236020828753;0.06783239774752926;-0.09086883454702245;0.500464551035606;0.8609750798163646;-0.28365080443631896;0.8157337454044692;-0.5041038362788228,-0.8834641644809526;-5.279418747805612;23.27497270557481,1713.7086114225237;0.0;288.0;0.0;1713.7086114225237;512.0;0.0;0.0;1.0,pond,pond
00951.png,-0.9559232148022563;-0.28782487976777216;0.058031422426015056;-0.09590707118992156;0.4928861642468636;0.864791918781498;-0.2775115152527736;0.8211090473747572;-0.49876576789253324,-0.679913061462111;-5.440987416846941;23.24457888422134,1715.3076787754521;0.0;288.0;0.0;1715.3076787754521;512.0;0.0;0.0;1.0,pond,pond
00950.png,-0.6835314634866212;-0.5692515716746023;0.45687786833007493;-0.00465351312946366;0.6293136042879984;0.7771375246850473;-0.7299062153724902;0.5290718624195051;-0.43280466859377165,-13.306155630799276;-2.2258389728814127;19.70713184653223,736.3436169268699;0.0;288.0;0.0;736.3436169268699;512.0;0.0;0.0;1.0,pond,pond
00949.png,-0.7005109630915558;-0.5595085687215389;0.4429836928327231;0.000803010914499469;0.6201185059128608;0.7845077397947534;-0.7136411883867217;0.5499119930966921;-0.43395052032047543,-12.827776639524199;-2.527703373479235;19.98594295978207,740.1489679752145;0.0;288.0;0.0;740.1489679752145;512.0;0.0;0.0;1.0,pond,pond
00948.png,-0.738470931130522;-0.5379561468364069;0.406526589482344;0.005779321640416224;0.5978280673425291;0.8016035187914741;-0.6742605455731461;0.5943103448354425;-0.43836962794539147,-11.67396070441663;-3.2033194417262014;20.58728061062007,741.1189821965678;0.0;288.0;0.0;741.1189821965678;512.0;0.0;0.0;1.0,pond,pond
00947.png,-0.7835099209428746;-0.5086430461317191;0.3569235988358529;0.0021392693982325017;0.5721939226404322;0.8201155640638684;-0.6213755927863056;0.6433322364961989;-0.4472314905887851,-10.139163549500271;-3.9120964076176543;21.266668850409943,740.8731315530725;0.0;288.0;0.0;740.8731315530725;512.0;0.0;0.0;1.0,pond,pond
00946.png,-0.8068376351971556;-0.4915667055985954;0.32768155940852894;-0.0033165526804810885;0.5584256876583203;0.8295479201599203;-0.5907639383948372;0.6682237090303484;-0.4521891681386727,-9.254779619156313;-4.265961760238294;21.599275578464393,742.3280826249947;0.0;288.0;0.0;742.3280826249947;512.0;0.0;0.0;1.0,pond,pond
00945.png,-0.8518201085541319;-0.4530469705615737;0.2629656729077153;-0.021092542236712253;0.5312585491996482;0.8469471403601748;-0.5234095980442273;0.7158999904786042;-0.4620926274113395,-7.3205342617064515;-4.907383432896252;22.19696599598745,742.6106369551939;0.0;288.0;0.0;742.6106369551939;512.0;0.0;0.0;1.0,pond,pond
00944.png,-0.8927632444107463;-0.40419471432455;0.1989985485909211;-0.04076370738901991;0.5123612182389727;0.8578020180697747;-0.4486781804245668;0.7577021941084578;-0.4738937385681823,-5.248313001269433;-5.294596567901937;22.68920763892889,744.3333666196843;0.0;288.0;0.0;744.3333666196843;512.0;0.0;0.0;1.0,pond,pond
00943.png,-0.9110799746860638;-0.3766091186234017;0.16762712040641317;-0.05030673142359915;0.5051728884418626;0.8615506865859833;-0.4091485213214334;0.7765088051999217;-0.4791988761959638,-4.18112428089355;-5.42479491434349;22.879407436070355,745.8664171455581;0.0;288.0;0.0;745.8664171455581;512.0;0.0;0.0;1.0,pond,pond
00942.png,-0.939601422770358;-0.3240834428479923;0.11008673126091095;-0.07145848693858528;0.5002928085293035;0.8629025381688884;-0.3347280253763762;0.8029178213277208;-0.4932343471636771,-2.218482601555081;-5.416231975294309;23.15426313092844,745.4727208829707;0.0;288.0;0.0;745.4727208829707;512.0;0.0;0.0;1.0,pond,pond
00941.png,-0.9559500117533575;-0.28572848122281247;0.06722209493061873;-0.09024564547439354;0.504016409078108;0.8589663455880675;-0.27931218824402615;0.8150623868134969;-0.5076002434004732,-0.7951281205196912;-5.190928054140906;23.29805206977513,749.2568192360505;0.0;288.0;0.0;749.2568192360505;512.0;0.0;0.0;1.0,pond,pond
00940.png,-0.961013769000842;-0.27190692943504985;0.05019120954907752;-0.09860486040024757;0.5066084826386181;0.8565190755751122;-0.2583207643536312;0.8181775278286492;-0.5136690721271391,-0.2606973739332058;-5.06378606466348;23.33811014470076,750.7176944550025;0.0;288.0;0.0;750.7176944550025;512.0;0.0;0.0;1.0,pond,pond
00939.png,-0.9692029378010756;-0.24552250145611582;0.01908839009703149;-0.11310475368468675;0.5126529977138232;0.8511135168877046;-0.21875324009415537;0.8227427333096065;-0.5246345535080077,0.7286948664889893;-4.798582677947485;23.384178933888,749.6337057796459;0.0;288.0;0.0;749.6337057796459;512.0;0.0;0.0;1.0,pond,pond
00938.png,-0.975396157507487;-0.22030421189954602;-0.008269833066676724;-0.12409867949471148;0.5176691229689865;0.8465330453515618;-0.18221375817237198;0.8267313550022404;-0.5322719351880771,1.6270142014278128;-4.582439673340039;23.38228194036528,749.4488859351826;0.0;288.0;0.0;749.4488859351826;512.0;0.0;0.0;1.0,pond,pond
00937.png,-0.9777867897726524;-0.20853964359398203;-0.021076308874808228;-0.12891296335231933;0.5190403557867266;0.8449725184551934;-0.16527081298830398;0.8289199756999969;-0.5343942666792956,2.04416700378398;-4.508766107075896;23.363848206309157,748.0973294182587;0.0;288.0;0.0;748.0973294182587;512.0;0.0;0.0;1.0,pond,pond
00936.png,-0.9817280715716814;-0.1839946111353857;-0.048538402953607916;-0.1390345336287286;0.5194156063259328;0.8431351175011664;-0.12992071407897413;0.8344779271965209;-0.5355064864920014,2.9211154309301373;-4.4190856531420835;23.287671459466146,746.256021080751;0.0;288.0;0.0;746.256021080751;512.0;0.0;0.0;1.0,pond,pond
00935.png,-0.9841632275878649;-0.15958637826705718;-0.07716818862355151;-0.14994993690700908;0.5173175387667215;0.8425542003372397;-0.09453971591569485;0.8407822262369402;-0.5330548659928303,3.8069210329823577;-4.386801503285895;23.165494314515097,744.8288095863546;0.0;288.0;0.0;744.8288095863546;512.0;0.0;0.0;1.0,pond,pond
00934.png,-0.9847165658410466;-0.1483320944920602;-0.0912736254446718;-0.15580728764451446;0.516075172684582;0.842253231074502;-0.0778291338450792;0.8436018052862247;-0.5312989930752243,4.227127317820658;-4.3715873820472835;23.095397732126948,744.9101052367167;0.0;288.0;0.0;744.9101052367167;512.0;0.0;0.0;1.0,pond,pond
00933.png,-0.9848039485058244;-0.12822255574965588;-0.11713308330426654;-0.16697872573054576;0.5136711624019574;0.8415818689052332;-0.04774189104697292;0.8483518804798209;-0.5272758279360159,4.983916997239523;-4.341551890595034;22.94968899077267,744.2269099696864;0.0;288.0;0.0;744.2269099696864;512.0;0.0;0.0;1.0,pond,pond
00932.png,-0.9837500259371339;-0.11283908921416476;-0.1396539523751695;-0.1780077881616388;0.5114579362185845;0.8406687854516947;-0.02343317781457463;0.8518674306629782;-0.5232329947099728,5.601681720835832;-4.305151808215859;22.813670235292353,743.4262130133952;0.0;288.0;0.0;743.4262130133952;512.0;0.0;0.0;1.0,pond,pond
00931.png,-0.9831719152540388;-0.10655324466321295;-0.14838932275418984;-0.18216906820730358;0.5109705624008036;0.8400735175853893;-0.013689983352379143;0.852968633896668;-0.521782611768794,5.84570011397371;-4.281549149684847;22.75682026358603,743.8548062877468;0.0;288.0;0.0;743.8548062877468;512.0;0.0;0.0;1.0,pond,pond
00930.png,-0.9604088306999858;-0.25203777691157103;0.1187090431389245;0.04940523994673189;0.2652648867570545;0.962908958375387;-0.27417877412245417;0.9306511155439724;-0.24231075287214976,-1.1132849505633433;-11.419950900242444;20.52549402143826,714.3949976811303;0.0;288.0;0.0;714.3949976811303;512.0;0.0;0.0;1.0,pond,pond
